post_title,post_link,novel_title,novel_link
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=284029,"星咏的魔法使",https://www.wenku8.net/book/3404.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=284028,"此谎柔情，彼若蝶梦",https://www.wenku8.net/book/3405.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=284027,"反派千金沦为庶民",https://www.wenku8.net/book/3406.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=284025,"Storm Bring World",https://www.wenku8.net/book/3700.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283983,"机动战士高达战记 Lost War Chronicles",https://www.wenku8.net/book/3699.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283982,"渐变消失",https://www.wenku8.net/book/3407.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283981,"我不会让你成为回忆",https://www.wenku8.net/book/3410.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283980,"如果明天，这个世界就会终结",https://www.wenku8.net/book/3411.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283979,"少女同志，向敌人开枪吧",https://www.wenku8.net/book/3412.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283978,"十岁的最强魔导师",https://www.wenku8.net/book/3413.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283976,"青空与阴天",https://www.wenku8.net/book/3414.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283975,"被放逐的吊车尾少年，从边境生还成为S级对魔师",https://www.wenku8.net/book/3415.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283974,"Memories Off 回忆的点滴(秋之回忆)",https://www.wenku8.net/book/3416.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283973,"毫无干劲的尼特族前神童，当上了冒险者",https://www.wenku8.net/book/3417.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283972,"推荐菜单",https://www.wenku8.net/book/3418.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283971,"余命10年",https://www.wenku8.net/book/3420.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283970,"明日的犯人和无人岛教室",https://www.wenku8.net/book/3421.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283969,"献给想死的你",https://www.wenku8.net/book/3423.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283968,"暗祓",https://www.wenku8.net/book/3429.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283967,"转生公主与天才千金的魔法革命(转生王女与天才千金的魔法革命)",https://www.wenku8.net/book/2756.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283966,"我当备胎女友也没关系(我，当备胎女友就可以。)",https://www.wenku8.net/book/3068.htm
"第二十一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283965,"魔女之旅",https://www.wenku8.net/book/2255.htm
"第十七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283964,"最强魔法师的隐遁计划",https://www.wenku8.net/book/2978.htm
"第二十一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283963,"线上游戏的老婆不可能是女生？",https://www.wenku8.net/book/1672.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283962,"在男性禁入的游戏世界里，我唯一该做的事情(在男子禁止的游戏世界里，我唯一该做的事情)",https://www.wenku8.net/book/3498.htm
"第三十一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283873,"小书痴的下克上～为了成为图书管理员不择手段～",https://www.wenku8.net/book/2428.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283872,"身为爆肝上班族的我，与睽违七年重逢的美少女JK开始同居",https://www.wenku8.net/book/3540.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283871,"与美少女保持距离的方法",https://www.wenku8.net/book/3168.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283774,"圣女大人？不，我只是路过的魔物使！～绝对无敌的圣女与毛茸茸踏上旅途～",https://www.wenku8.net/book/3698.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283773,"990年后复活的最恐怖魔王，决心歼灭人类。※但是人类用卫星瞄准激光武器等待着",https://www.wenku8.net/book/3437.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283772,"My Merry Maybe——connected with 43years ago…",https://www.wenku8.net/book/3436.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283771,"今天天气不错，我打算把上司干掉",https://www.wenku8.net/book/3434.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283770,"在那开满花的山丘，我想见到你。",https://www.wenku8.net/book/3431.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283769,"优等生不为人知的一面~与其实是里账号者的邻座美少女二人独处的放学后~",https://www.wenku8.net/book/3430.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283768,"龙泉家一族",https://www.wenku8.net/book/3438.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283675,"三途河畔的阿兰陀书店",https://www.wenku8.net/book/3675.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283674,"罪恶王冠外传 亡池的公主",https://www.wenku8.net/book/3697.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283635,"家里貌似冒出来个做家务的陌生女孩。但长挺可爱的，我瞅瞅情况再说",https://www.wenku8.net/book/3696.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283634,"怪盗弗拉努尔的巡回(怪盗系列)",https://www.wenku8.net/book/3451.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283633,"与美少女一同自由行",https://www.wenku8.net/book/3448.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283632,"对我失去兴趣的前女友和身为青梅竹马的现女友，不知为何正在上演修罗场。",https://www.wenku8.net/book/3446.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283631,"只有我知道尸人拯救了世界",https://www.wenku8.net/book/3441.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283630,"放课后的百物语",https://www.wenku8.net/book/934.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283628,"赛文奥特曼 被狙击的星球",https://www.wenku8.net/book/3439.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283587,"隐世魔女不曾知晓~入学魔法学园的天才妹妹，竟到处宣扬自己的姐姐要更厉害~",https://www.wenku8.net/book/3695.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283586,"天才少女在引力场中起舞",https://www.wenku8.net/book/3694.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283585,"王者的求婚(国王的求婚)",https://www.wenku8.net/book/3067.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283584,"在这得说猫语",https://www.wenku8.net/book/3693.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283583,"堕天使拷问刑",https://www.wenku8.net/book/3456.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283525,"怪盗侦探山猫",https://www.wenku8.net/book/3457.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283524,"神乐坂怪谈",https://www.wenku8.net/book/3458.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283523,"零技能的厨师",https://www.wenku8.net/book/3459.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283522,"企鹅公路",https://www.wenku8.net/book/3460.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283521,"人鱼公主杀人事件",https://www.wenku8.net/book/3463.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283520,"谋杀爱丽丝",https://www.wenku8.net/book/3464.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283519,"千年图书馆",https://www.wenku8.net/book/3465.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283518,"贪婪之羊",https://www.wenku8.net/book/3466.htm
"第八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283517,"我是星际国家的恶德领主！",https://www.wenku8.net/book/2956.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283516,"原本阴沉的我要向青春复仇 和那个天使般的女孩一起Re life(曾是阴角的我再战青春)",https://www.wenku8.net/book/3387.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283483,"谋杀克拉拉",https://www.wenku8.net/book/3467.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283482,"你好？我是手机，有什么事？",https://www.wenku8.net/book/3468.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283481,"古立特宇宙",https://www.wenku8.net/book/3470.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283479,"美里活在猫的眼眸里(美里住在猫猫的眼中)",https://www.wenku8.net/book/3471.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283478,"伪证破解家",https://www.wenku8.net/book/3472.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283476,"新手教程开始前，为了让BOSS角色们不被消灭我能做的几件事",https://www.wenku8.net/book/3474.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283475,"为美好的世界献上祝福!FantasticDays",https://www.wenku8.net/book/3476.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283474,"魔女与佣兵",https://www.wenku8.net/book/3692.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283473,"没人会特地去杀僵尸",https://www.wenku8.net/book/3691.htm
"第九卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283450,"关于我在无意间被隔壁的天使变成废柴这件事(关于邻家的天使大人不知不觉把我惯成了废人这档子事)",https://www.wenku8.net/book/2580.htm
"第八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283448,"众神眷顾的男人(被神捡到的男人)",https://www.wenku8.net/book/2781.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283386,"夏日幽灵",https://www.wenku8.net/book/3690.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283385,"我的妹妹是僵尸",https://www.wenku8.net/book/1233.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283283,"最强剑圣转生成美少女女仆用扫帚大展身手",https://www.wenku8.net/book/3689.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283264,"乡下大叔成为剑圣～只是区区乡下剑术师傅，成大器的弟子们却不肯放过我～",https://www.wenku8.net/book/3688.htm
"第五卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283263,"班里的人气偶像黏上了一辈子不想工作的我",https://www.wenku8.net/book/3134.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283262,"新世界 现在篇",https://www.wenku8.net/book/3687.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283170,"反派富二代充满误会的圣者生活～第二次人生明明只想随心所欲度过～",https://www.wenku8.net/book/3686.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283169,"邻座的不良少女清水同学染黑了头发",https://www.wenku8.net/book/3605.htm
"第十二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283143,"治愈魔法的错误使用法～奔赴战场的回复要员",https://www.wenku8.net/book/2228.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283142,"成为铁匠在异世界度过悠闲人生",https://www.wenku8.net/book/3053.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283140,"公主骑士的小白脸(姬骑士大人的情夫)",https://www.wenku8.net/book/3230.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283139,"在地铁拯救美少女后默默离去的我，成了举国知名的英雄。",https://www.wenku8.net/book/3572.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283138,"重启人生的千金小姐正在攻略龙帝陛下(重生大小姐正在攻略龙帝陛下)",https://www.wenku8.net/book/3029.htm
"第二卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283104,"虽然现在还只是「青梅竹马的妹妹」。",https://www.wenku8.net/book/3030.htm
"第七卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283076,"转学后班上的清纯可爱美少女，竟是小时候玩在一起的哥儿们",https://www.wenku8.net/book/3065.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283074,"剖开肚子只会流出血",https://www.wenku8.net/book/3685.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283027,"以为有钱就了不起的客人，请默默找个地方去死",https://www.wenku8.net/book/3684.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283026,"联谊去凑人数的我，把不知为何没人追的前人气偶像国宝级美少女带回家了。",https://www.wenku8.net/book/3683.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283025,"即使我喜欢你，你也依然是我的粉丝吗？",https://www.wenku8.net/book/3682.htm
"第一卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283024,"只有我知道犯人是谁",https://www.wenku8.net/book/3681.htm
"第三卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283023,"靠死亡游戏混饭吃。(以死亡游戏为生。)",https://www.wenku8.net/book/3453.htm
"第六卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283022,"Silent Witch 沉默魔女的秘密(沉默的魔女)",https://www.wenku8.net/book/2964.htm
"第四卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=283021,"造成我心理阴影的女生们今天也不时偷看我，只可惜为时已晚",https://www.wenku8.net/book/3287.htm
"第八卷",https://www.wenku8.net/modules/article/reviewshow.php?rid=282975,"不时轻声地以俄语遮羞的邻座艾莉同学(邻座的艾琳同学偶尔会用俄语悄悄撒娇)",https://www.wenku8.net/book/2930.htm
